symbol,side,value,price,quantity,timestamp,_exchange,exchange
BTC,SHORT,7059.44,73306.8,9.63,1773655277401,okx,
BTC,SHORT,4131.77,73650.0,5.61,1773655402409,okx,
BTC,SHORT,2018.62,73672.4,2.74,1773655417491,okx,okx
BTC,SHORT,1151.3,73331.1,1.57,1773655279842,okx,
BTC,SHORT,958.39,73722.2,0.013,1773655409944,bybit,
BTC,SHORT,447.47,73355.8,0.61,1773655281683,okx,
BTC,SHORT,337.61,73392.6,0.46,1773655418677,okx,okx
BTC,SHORT,58.7,73373.8,0.08,1773655412908,okx,
