symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange
BTC,SHORT,1364.922,71838.0,0.019,1773586573644,LIMIT,71571.2,FILLED,binance
BTC,SHORT,574.9904,71873.8,0.008,1773586602358,LIMIT,71588.0,FILLED,binance
BTC,SHORT,574.892,71861.5,0.008,1773586583844,LIMIT,71576.6,FILLED,binance
BTC,SHORT,431.25419999999997,71875.7,0.006,1773586604479,LIMIT,71588.0,FILLED,binance
