exchange,symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status
binance,BTC,LONG,23452.34,73518.3,0.319,1773638075449,binance,,,
,BTC,LONG,23452.3377,73518.3,0.319,1773638075449,binance,LIMIT,73809.9,FILLED
binance,BTC,SHORT,1338.11,74339.2,0.018,1773638024229,binance,,,
,BTC,SHORT,1338.1055999999999,74339.2,0.018,1773638024229,binance,LIMIT,74057.6,FILLED
,BTC,LONG,883.0404,73586.7,0.012,1773638067324,binance,LIMIT,73861.3,FILLED
binance,BTC,LONG,883.04,73586.7,0.012,1773638067324,binance,,,
,BTC,LONG,808.3548,73486.8,0.011,1773638147748,binance,LIMIT,73771.7,FILLED
,BTC,SHORT,223.25,74415.4,0.003,1773638024443,bybit,,,
,BTC,LONG,73.5543,73554.3,0.001,1773638146586,binance,LIMIT,73771.7,FILLED
