timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange
2026-03-15T20:46:46.379821+00:00,BTC,short,0.00236,71737.0,169.29932,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:46:46.456490+00:00,BTC,short,0.00236,71737.0,169.29932,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:44:16.505795+00:00,BTC,short,0.00235,71814.0,168.7629,0x2688d3ab9d031e11a0bd4c0fc31e35b4274a23f2,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:44:18.090824+00:00,BTC,short,0.00235,71814.0,168.7629,0x2688d3ab9d031e11a0bd4c0fc31e35b4274a23f2,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:44:46.430749+00:00,BTC,short,0.00235,71806.0,168.7441,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:44:47.626964+00:00,BTC,short,0.00235,71806.0,168.7441,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:45:46.431670+00:00,BTC,short,0.00235,71779.0,168.68065,0x31ca8395cf837de08b24da3f660e77761dfb974b,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:45:46.450169+00:00,BTC,short,0.00235,71779.0,168.68065,0x31ca8395cf837de08b24da3f660e77761dfb974b,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:47:16.365622+00:00,BTC,short,0.00235,71738.0,168.5843,0x56cf6a15408d6e928122427e8d2b55206a95ea80,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:47:16.397372+00:00,BTC,short,0.00235,71738.0,168.5843,0x56cf6a15408d6e928122427e8d2b55206a95ea80,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:46:16.451912+00:00,BTC,short,0.00235,71727.0,168.55845,0xf5d889840ff183c72b0b57aac895303eee76f226,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:46:16.519585+00:00,BTC,short,0.00235,71727.0,168.55845,0xf5d889840ff183c72b0b57aac895303eee76f226,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:47:47.522282+00:00,BTC,short,0.00232,71739.0,166.43448,0xb3a38662575bdf1541013ce987934dba919851ea,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:47:47.614620+00:00,BTC,short,0.00232,71739.0,166.43448,0xb3a38662575bdf1541013ce987934dba919851ea,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:45:15.487327+00:00,BTC,long,0.00188,71837.0,135.05356,0xa262f79bf430edeb62d393bdc0b499f260000000,0xe29d84a6f37858d7f8017be454ee35726511e525,hyperliquid
2026-03-15T20:45:15.575790+00:00,BTC,long,0.00188,71837.0,135.05356,0xa262f79bf430edeb62d393bdc0b499f260000000,0xe29d84a6f37858d7f8017be454ee35726511e525,hyperliquid
2026-03-15T20:45:16.717240+00:00,BTC,short,0.00134,71836.0,96.26024000000001,0x7f7959e8584060283f2276b6ba2f5c470a2fc4bc,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:45:18.836222+00:00,BTC,short,0.00134,71836.0,96.26024000000001,0x7f7959e8584060283f2276b6ba2f5c470a2fc4bc,0x9c2d175c8c5f1484e12f945da597f1f9554dbd80,hyperliquid
2026-03-15T20:46:58.989825+00:00,BTC,long,0.00124,71738.0,88.95512,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid
2026-03-15T20:47:01.881745+00:00,BTC,long,0.00124,71738.0,88.95512,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,hyperliquid
2026-03-15T20:45:58.488865+00:00,BTC,long,0.00124,71719.0,88.93156,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid
2026-03-15T20:45:59.044470+00:00,BTC,long,0.00124,71719.0,88.93156,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid
2026-03-15T20:45:28.418751+00:00,BTC,long,0.00123,71817.0,88.33491,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,hyperliquid
2026-03-15T20:45:28.426365+00:00,BTC,long,0.00123,71817.0,88.33491,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x35c3bbd9db12d846ded8430cfb80cf3378fa8c90,hyperliquid
2026-03-15T20:44:59.140994+00:00,BTC,long,0.00123,71807.0,88.32261,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x4f965bea84add66023e7ef0458111a1a80e50bb7,hyperliquid
2026-03-15T20:44:59.730300+00:00,BTC,long,0.00123,71807.0,88.32261,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0x4f965bea84add66023e7ef0458111a1a80e50bb7,hyperliquid
2026-03-15T20:48:00.047452+00:00,BTC,long,0.00123,71753.0,88.25619,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xf9109ada2f73c62e9889b45453065f0d99260a2d,hyperliquid
2026-03-15T20:48:01.116022+00:00,BTC,long,0.00123,71753.0,88.25619,0x6e2c5323888a98cbbe4d29cfbf1113841ffcf48e,0xf9109ada2f73c62e9889b45453065f0d99260a2d,hyperliquid
