symbol,side,value,price,quantity,timestamp,_exchange,exchange,order_type,avg_price,order_status
BTC,LONG,16858.81,72046.2,0.234,1773627987444,bybit,,,,
BTC,LONG,1585.06,72048.1,0.022,1773627987944,bybit,,,,
BTC,LONG,794.31,72209.6,0.011,1773627738365,binance,binance,,,
BTC,LONG,794.3056,72209.6,0.011,1773627738365,binance,,LIMIT,72489.3,FILLED
BTC,LONG,720.86,72086.4,0.01,1773627969954,bybit,,,,
BTC,LONG,427.17,72401.6,0.59,1773628009177,okx,,,,
BTC,LONG,288.78,72194.2,0.004,1773627780564,binance,binance,,,
BTC,LONG,288.7768,72194.2,0.004,1773627780564,binance,,LIMIT,72484.6,FILLED
BTC,LONG,259.59,72108.3,0.36,1773627988699,okx,,,,
BTC,LONG,144.2,72097.8,0.002,1773627968944,bybit,,,,
BTC,LONG,72.11,72109.5,0.001,1773627933443,bybit,,,,
