symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status,exchange,coin,size,value_usd,address,pnl
BTC,SHORT,21953.2,74249.0,0.29567,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,21028.18,74568.0,0.282,1773632415950,bybit,,,,,,,,,
BTC,SHORT,19833.39,74249.0,0.26712,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,19784.39,74249.0,0.26646,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,19784.39,74249.0,0.26646,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,19137.94,74250.0,0.25775,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,18851.08,74249.0,0.25389,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,18785.74,74249.0,0.25301,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,17454.81,74593.2,0.234,1773632416451,bybit,,,,,,,,,
BTC,SHORT,17046.09,74249.0,0.22958,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,17046.09,74249.0,0.22958,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,17046.09,74249.0,0.22958,1773632418051,hyperliquid,,,,hyperliquid,,,,,
,short,,74250.0,,2026-03-16T03:40:18.051000,hyperliquid,,,,,BTC,0.22805,16932.71,0xf912baa5...,-1403.94
BTC,SHORT,16932.71,74250.0,0.22805,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,16674.84,74249.0,0.22458,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,15598.9,74635.9,0.209,1773632416451,bybit,,,,,,,,,
BTC,SHORT,15453.42,74654.2,0.207,1773632416451,bybit,,,,,,,,,
BTC,SHORT,14998.5,74250.0,0.202,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,14919.5,74597.5,0.2,1773632416451,bybit,,,,,,,,,
BTC,SHORT,14911.660000000002,74558.3,0.2,1773632419565,binance,LIMIT,74263.1,FILLED,,,,,,
BTC,SHORT,14911.66,74558.3,0.2,1773632419565,binance,,,,binance,,,,,
BTC,LONG,14787.37,73569.0,0.201,1773632479731,binance,,,,binance,,,,,
BTC,LONG,14787.369,73569.0,0.201,1773632479731,binance,LIMIT,73838.6,FILLED,,,,,,
BTC,SHORT,13576.43,74249.0,0.18285,1773632418051,hyperliquid,,,,hyperliquid,,,,,
,short,,74250.0,,2026-03-16T03:40:18.051000,hyperliquid,,,,,BTC,0.18151,13477.12,0xf912baa5...,-1117.43
BTC,SHORT,13477.12,74250.0,0.18151,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,13214.36,74657.4,0.177,1773632415951,bybit,,,,,,,,,
BTC,SHORT,12687.19,74630.5,0.17,1773632416451,bybit,,,,,,,,,
BTC,LONG,12643.754399999998,73510.2,0.172,1773632489542,binance,LIMIT,73783.0,FILLED,,,,,,
BTC,LONG,12643.75,73510.2,0.172,1773632489542,binance,,,,binance,,,,,
BTC,SHORT,12552.54,74249.0,0.16906,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,12552.54,74249.0,0.16906,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,11347.21,74652.7,0.152,1773632415951,bybit,,,,,,,,,
BTC,SHORT,11257.78,74250.0,0.15162,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,11257.63,74249.0,0.15162,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,10736.38,74558.2,0.144,1773632416944,bybit,,,,,,,,,
BTC,SHORT,10704.48,74249.0,0.14417,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,10501.04,74249.0,0.14143,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,10443.26,74594.7,0.14,1773632415951,bybit,,,,,,,,,
BTC,SHORT,9602.62,74249.0,0.12933,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,9215.91,74250.0,0.12412,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,9185.47,74250.0,0.12371,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,9044.27,74249.0,0.12181,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,8482.95,74249.0,0.11425,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,8298.07,74249.0,0.11176,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,8206.13,74601.2,0.11,1773632415950,bybit,,,,,,,,,
BTC,SHORT,8132.49,74249.0,0.10953,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,8023.35,74249.0,0.10806,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,7834.26,74612.0,0.105,1773632416451,bybit,,,,,,,,,
BTC,SHORT,7802.08,74249.0,0.10508,1773632418051,hyperliquid,,,,hyperliquid,,,,,
,short,,74225.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.10393,7714.2,0x29beb573...,-613.17
BTC,SHORT,7714.2,74225.0,0.10393,1773632421216,hyperliquid,,,,hyperliquid,,,,,
,short,,74250.0,,2026-03-16T03:40:18.051000,hyperliquid,,,,,BTC,0.10374,7702.69,0xf912baa5...,-638.65
BTC,SHORT,7702.69,74250.0,0.10374,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,7464.97,74649.7,0.1,1773632416451,bybit,,,,,,,,,
BTC,SHORT,7461.34,74613.4,0.1,1773632415951,bybit,,,,,,,,,
BTC,SHORT,7419.06,74250.0,0.09992,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,LONG,7376.6,73766.0,10.0,1773632492707,okx,,,,,,,,,
BTC,SHORT,7240.99,74649.4,0.097,1773632416451,bybit,,,,,,,,,
BTC,SHORT,6969.85,74250.0,0.09387,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,6918.52,74249.0,0.09318,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,6551.82,74250.0,0.08824,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,6464.12,74249.0,0.08706,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,6459.66,74249.0,0.087,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,6400.26,74249.0,0.0862,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,6323.04,74249.0,0.08516,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,6323.04,74249.0,0.08516,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,6323.04,74249.0,0.08516,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,6195.97,74650.2,0.083,1773632416451,bybit,,,,,,,,,
BTC,SHORT,5965.69,74571.1,0.08,1773632416944,bybit,,,,,,,,,
BTC,LONG,5878.52,73573.5,7.99,1773632447601,okx,,,,,,,,,
BTC,SHORT,5524.13,74249.0,0.0744,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,5445.84,74600.5,0.073,1773632416451,bybit,,,,,,,,,
BTC,SHORT,5352.61,74249.0,0.07209,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,5270.94,74249.0,0.07099,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,5256.83,74249.0,0.0708,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,5225.98,74656.8,0.07,1773632416451,bybit,,,,,,,,,
BTC,SHORT,5221.37,74591.0,0.07,1773632416451,bybit,,,,,,,,,
BTC,SHORT,5148.26,74612.4,0.069,1773632416944,bybit,,,,,,,,,
,short,,74228.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.06756,5014.84,0x29beb573...,-398.79
BTC,SHORT,5014.84,74228.0,0.06756,1773632421216,hyperliquid,,,,hyperliquid,,,,,
,short,,74226.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.06755,5013.97,0x29beb573...,-398.6
BTC,SHORT,5013.97,74226.0,0.06755,1773632421216,hyperliquid,,,,hyperliquid,,,,,
,short,,74228.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.06754,5013.36,0x29beb573...,-398.68
,short,,74228.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.06754,5013.36,0x29beb573...,-398.68
BTC,SHORT,5013.36,74228.0,0.06754,1773632421216,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,5013.36,74228.0,0.06754,1773632421216,hyperliquid,,,,hyperliquid,,,,,
,short,,74226.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.06753,5012.48,0x29beb573...,-398.48
,short,,74226.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.06753,5012.48,0x29beb573...,-398.48
BTC,SHORT,5012.48,74226.0,0.06753,1773632421216,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,5012.48,74226.0,0.06753,1773632421216,hyperliquid,,,,hyperliquid,,,,,
,short,,74225.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.06753,5012.41,0x29beb573...,-398.41
BTC,SHORT,5012.41,74225.0,0.06753,1773632421216,hyperliquid,,,,hyperliquid,,,,,
,short,,74225.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.06752,5011.67,0x29beb573...,-398.35
BTC,SHORT,5011.67,74225.0,0.06752,1773632421216,hyperliquid,,,,hyperliquid,,,,,
,short,,74224.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.06751,5010.86,0x29beb573...,-398.23
BTC,SHORT,5010.86,74224.0,0.06751,1773632421216,hyperliquid,,,,hyperliquid,,,,,
,short,,74223.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.06749,5009.31,0x29beb573...,-398.04
BTC,SHORT,5009.31,74223.0,0.06749,1773632421216,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,4661.35,74249.0,0.06278,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,4639.08,74249.0,0.06248,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,4464.59,74249.0,0.06013,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,4214.37,74249.0,0.05676,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,4091.12,74249.0,0.0551,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,4033.21,74249.0,0.05432,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,4030.1,74631.5,0.054,1773632416451,bybit,,,,,,,,,
BTC,SHORT,3923.32,74249.0,0.05284,1773632418051,hyperliquid,,,,hyperliquid,,,,,
,short,,74250.0,,2026-03-16T03:40:18.051000,hyperliquid,,,,,BTC,0.05034,3737.75,0xf912baa5...,-309.91
BTC,SHORT,3737.75,74250.0,0.05034,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,3730.05,74600.9,0.05,1773632415951,bybit,,,,,,,,,
BTC,SHORT,3729.39,74587.8,0.05,1773632416944,bybit,,,,,,,,,
BTC,LONG,3528.08,73501.6,0.048,1773632491159,binance,,,,binance,,,,,
BTC,LONG,3528.0768000000003,73501.6,0.048,1773632491159,binance,LIMIT,73772.2,FILLED,,,,,,
BTC,SHORT,3329.37,74250.0,0.04484,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,LONG,3202.82,73459.2,4.36,1773632507569,okx,,,,,,,,,
BTC,SHORT,3190.52,74250.0,0.04297,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,3180.83,74249.0,0.04284,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,3162.26,74249.0,0.04259,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,LONG,2969.03,73490.8,4.04,1773632486655,okx,,,,,,,,,
BTC,LONG,2806.44,73853.7,3.8,1773632448687,okx,,,,,,,,,
BTC,SHORT,2758.9,74564.8,0.037,1773632416944,bybit,,,,,,,,,
BTC,SHORT,2610.85,74595.7,0.035,1773632416944,bybit,,,,,,,,,
BTC,SHORT,2537.23,74624.3,0.034,1773632416944,bybit,,,,,,,,,
BTC,SHORT,2524.47,74249.0,0.034,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,2312.92,74610.2,0.031,1773632415951,bybit,,,,,,,,,
BTC,LONG,2203.551,73451.7,0.03,1773632575025,binance,LIMIT,73700.0,FILLED,,,,,,
BTC,LONG,2203.55,73451.7,0.03,1773632575025,binance,,,,binance,,,,,
BTC,SHORT,2165.02,74656.0,0.029,1773632416451,bybit,,,,,,,,,
BTC,SHORT,2088.47,74588.2,0.028,1773632415950,bybit,,,,,,,,,
BTC,SHORT,2079.74,74250.0,0.02801,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,2015.71,74656.1,0.027,1773632424443,bybit,,,,,,,,,
BTC,SHORT,2015.5,74648.3,0.027,1773632415951,bybit,,,,,,,,,
BTC,SHORT,2014.62,74615.6,0.027,1773632415951,bybit,,,,,,,,,
BTC,SHORT,2012.89,74249.0,0.02711,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,1939.27,74587.4,0.026,1773632416451,bybit,,,,,,,,,
BTC,SHORT,1907.46,74249.0,0.02569,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,1889.66,74250.0,0.02545,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,1865.59,74623.4,0.025,1773632415950,bybit,,,,,,,,,
BTC,SHORT,1865.01,74600.3,0.025,1773632416451,bybit,,,,,,,,,
BTC,SHORT,1856.23,74249.0,0.025,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,1803.51,74249.0,0.02429,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,1790.86,74619.3,0.024,1773632416944,bybit,,,,,,,,,
BTC,SHORT,1767.89,74250.0,0.02381,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,1761.95,74250.0,0.02373,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,1717.09,74656.3,0.023,1773632416451,bybit,,,,,,,,,
BTC,SHORT,1635.71,74249.0,0.02203,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,1588.93,74249.0,0.0214,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,1588.17,74562.2,2.13,1773632416007,okx,,,,,,,,,
BTC,LONG,1573.85,73544.6,2.14,1773632478596,okx,,,,,,,,,
BTC,SHORT,1566.28,74584.8,0.021,1773632416944,bybit,,,,,,,,,
BTC,SHORT,1492.59,74629.6,0.02,1773632416451,bybit,,,,,,,,,
BTC,SHORT,1492.44,74622.1,0.02,1773632416451,bybit,,,,,,,,,
BTC,SHORT,1484.98,74249.0,0.02,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,1342.76,74597.9,0.018,1773632416451,bybit,,,,,,,,,
BTC,SHORT,1335.74,74249.0,0.01799,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,LONG,1333.78,73689.7,1.81,1773632581742,okx,,,,,,,,,
BTC,SHORT,1267.58,74563.4,0.017,1773632415950,bybit,,,,,,,,,
BTC,SHORT,1245.17,74250.0,0.01677,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,1231.81,74250.0,0.01659,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,1166.45,74249.0,0.01571,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,1141.95,74249.0,0.01538,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,1119.11,74607.3,0.015,1773632416451,bybit,,,,,,,,,
BTC,SHORT,1118.63,74575.3,0.015,1773632415950,bybit,,,,,,,,,
BTC,SHORT,1118.4134999999999,74560.9,0.015,1773632420637,binance,LIMIT,74271.24,FILLED,,,,,,
BTC,SHORT,1118.41,74560.9,0.015,1773632420637,binance,,,,binance,,,,,
BTC,SHORT,1037.26,74249.0,0.01397,1773632418051,hyperliquid,,,,hyperliquid,,,,,
,short,,74259.0,,2026-03-16T03:40:24.719000,hyperliquid,,,,,BTC,0.01354,1005.47,0xd51b5446...,-53.39
BTC,SHORT,1005.47,74259.0,0.01354,1773632424719,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,999.4,74250.0,0.01346,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,899.9,74249.0,0.01212,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,895.97,74664.5,0.012,1773632424943,bybit,,,,,,,,,
BTC,SHORT,895.75,74645.5,0.012,1773632416451,bybit,,,,,,,,,
BTC,SHORT,895.31,74609.1,0.012,1773632416451,bybit,,,,,,,,,
BTC,SHORT,894.9,74575.2,0.012,1773632416451,bybit,,,,,,,,,
BTC,SHORT,882.82,74249.0,0.01189,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,821.27,74661.2,0.011,1773632416944,bybit,,,,,,,,,
BTC,LONG,803.53,73718.1,1.09,1773632574015,okx,,,,,,,,,
BTC,SHORT,799.67,74250.0,0.01077,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,795.95,74249.0,0.01072,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,769.23,74250.0,0.01036,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,746.6,74659.8,0.01,1773632416451,bybit,,,,,,,,,
,short,,74224.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.01,742.24,0x29beb573...,-58.99
,short,,74224.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.01,742.24,0x29beb573...,-58.99
BTC,SHORT,742.24,74224.0,0.01,1773632421216,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,742.24,74224.0,0.01,1773632421216,hyperliquid,,,,hyperliquid,,,,,
,short,,74223.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.01,742.23,0x29beb573...,-58.98
,short,,74223.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.01,742.23,0x29beb573...,-58.98
BTC,SHORT,742.23,74223.0,0.01,1773632421216,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,742.23,74223.0,0.01,1773632421216,hyperliquid,,,,hyperliquid,,,,,
,short,,74222.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.01,742.22,0x29beb573...,-58.97
BTC,SHORT,742.22,74222.0,0.01,1773632421216,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,723.2,74250.0,0.00974,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,698.68,74249.0,0.00941,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,660.07,74249.0,0.00889,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,597.1,74637.7,0.008,1773632416451,bybit,,,,,,,,,
BTC,SHORT,596.58,74572.2,0.008,1773632416451,bybit,,,,,,,,,
BTC,SHORT,542.02,74249.0,0.0073,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,541.28,74249.0,0.00729,1773632418051,hyperliquid,,,,hyperliquid,,,,,
,short,,74259.0,,2026-03-16T03:40:24.719000,hyperliquid,,,,,BTC,0.00721,535.41,0x4a32b748...,-18.77
BTC,SHORT,535.41,74259.0,0.00721,1773632424719,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,530.88,74249.0,0.00715,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,524.94,74249.0,0.00707,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,522.01,74572.6,0.007,1773632416944,bybit,,,,,,,,,
BTC,LONG,516.55,73792.7,0.007,1773632431481,binance,,,,binance,,,,,
BTC,LONG,516.5489,73792.7,0.007,1773632431481,binance,LIMIT,74073.5,FILLED,,,,,,
BTC,SHORT,496.73,74250.0,0.00669,1773632418051,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,474.45,74249.0,0.00639,1773632418051,hyperliquid,,,,hyperliquid,,,,,
,short,,74259.0,,2026-03-16T03:40:24.719000,hyperliquid,,,,,BTC,0.00609,452.24,0xa5671d81...,-14.62
BTC,SHORT,452.24,74259.0,0.00609,1773632424719,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,447.94,74656.9,0.006,1773632415951,bybit,,,,,,,,,
BTC,SHORT,447.92,74653.7,0.006,1773632415950,bybit,,,,,,,,,
BTC,SHORT,447.78,74630.8,0.006,1773632415950,bybit,,,,,,,,,
BTC,SHORT,447.69,74615.2,0.006,1773632416451,bybit,,,,,,,,,
BTC,SHORT,447.61,74601.8,0.006,1773632416451,bybit,,,,,,,,,
BTC,SHORT,447.56,74592.9,0.006,1773632416451,bybit,,,,,,,,,
BTC,SHORT,410.15,74573.3,0.55,1773632419099,okx,,,,,,,,,
,short,,74222.0,,2026-03-16T03:40:21.216000,hyperliquid,,,,,BTC,0.00518,384.47,0x29beb573...,-30.55
BTC,SHORT,384.47,74222.0,0.00518,1773632421216,hyperliquid,,,,hyperliquid,,,,,
BTC,SHORT,373.19,74637.9,0.005,1773632415951,bybit,,,,,,,,,
BTC,SHORT,373.1,74620.6,0.005,1773632415950,bybit,,,,,,,,,
