symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,liquidated_address,liquidator_address,exchange,order_type,avg_price,order_status
BTC,LONG,1092.75,72849.7,0.015,1773650050444,bybit,,,,,,,,,
BTC,LONG,947.78,72906.1,0.013,1773650061584,binance,,,,,,binance,,,
BTC,LONG,947.7793,72906.1,0.013,1773650061584,binance,,,,,,,LIMIT,73196.8,FILLED
BTC,LONG,875.1444,72928.7,0.012,1773650049330,binance,,,,,,,LIMIT,73205.9,FILLED
BTC,LONG,875.14,72928.7,0.012,1773650049330,binance,,,,,,binance,,,
,short,,73276.0,,2026-03-16T08:32:35.650000+00:00,hyperliquid,BTC,0.01,732.76,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,short,,73276.0,,2026-03-16T08:32:35.650345+00:00,hyperliquid,BTC,0.01,732.76,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,short,,73276.0,,2026-03-16T08:32:35.650739+00:00,hyperliquid,BTC,0.01,732.76,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,short,,73276.0,,2026-03-16T08:32:38.689737+00:00,hyperliquid,BTC,0.01,732.76,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,short,,73276.0,,2026-03-16T08:32:38.690074+00:00,hyperliquid,BTC,0.01,732.76,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,short,,73276.0,,2026-03-16T08:32:38.690413+00:00,hyperliquid,BTC,0.01,732.76,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,short,,73229.0,,2026-03-16T08:37:35.757917+00:00,hyperliquid,BTC,0.00955,699.33695,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,short,,73229.0,,2026-03-16T08:37:35.769662+00:00,hyperliquid,BTC,0.00955,699.33695,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,long,,73264.0,,2026-03-16T08:31:55.052393+00:00,hyperliquid,BTC,0.00597,437.38608,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xe29d84a6f37858d7f8017be454ee35726511e525,,,,
,long,,73264.0,,2026-03-16T08:31:55.217977+00:00,hyperliquid,BTC,0.00597,437.38608,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xe29d84a6f37858d7f8017be454ee35726511e525,,,,
BTC,LONG,437.07,72844.6,0.006,1773650050444,bybit,,,,,,,,,
,long,,73334.0,,2026-03-16T08:29:24.465366+00:00,hyperliquid,BTC,0.00592,434.13728,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb668858ff53322d5511651a2cd92391eb5d60ee3,,,,
,long,,73334.0,,2026-03-16T08:29:24.490730+00:00,hyperliquid,BTC,0.00592,434.13728,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb668858ff53322d5511651a2cd92391eb5d60ee3,,,,
,long,,73264.0,,2026-03-16T08:30:54.457492+00:00,hyperliquid,BTC,0.00592,433.72288,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,,,,
,long,,73264.0,,2026-03-16T08:30:54.497104+00:00,hyperliquid,BTC,0.00592,433.72288,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,,,,
,long,,73195.0,,2026-03-16T08:34:24.335777+00:00,hyperliquid,BTC,0.00592,433.3144,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x49dfb8ddbd3ba96c0699a3f120e71f2516c345d8,,,,
,long,,73195.0,,2026-03-16T08:34:24.356526+00:00,hyperliquid,BTC,0.00592,433.3144,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x49dfb8ddbd3ba96c0699a3f120e71f2516c345d8,,,,
BTC,LONG,419.44,73200.0,0.00573,1773650051238,hyperliquid,,,,,,hyperliquid,,,
,long,,73248.0,,2026-03-16T08:38:54.478412+00:00,hyperliquid,BTC,0.00567,415.31615999999997,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1,,,,
,long,,73248.0,,2026-03-16T08:38:54.491335+00:00,hyperliquid,BTC,0.00567,415.31615999999997,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb6bfa5b79c1f06d5cf21d21e00f25d8da9fcfdb1,,,,
,long,,73274.0,,2026-03-16T08:35:54.273378+00:00,hyperliquid,BTC,0.00562,411.79988,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,,,,
,long,,73274.0,,2026-03-16T08:35:54.278039+00:00,hyperliquid,BTC,0.00562,411.79988,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,,,,
,long,,73239.0,,2026-03-16T08:37:24.390113+00:00,hyperliquid,BTC,0.00558,408.67361999999997,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,,,,
,long,,73239.0,,2026-03-16T08:37:24.414887+00:00,hyperliquid,BTC,0.00558,408.67361999999997,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,,,,
,long,,73226.0,,2026-03-16T08:35:25.217242+00:00,hyperliquid,BTC,0.00553,404.93978000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,,,,
,long,,73226.0,,2026-03-16T08:35:25.506246+00:00,hyperliquid,BTC,0.00553,404.93978000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,,,,
,short,,73223.0,,2026-03-16T08:39:05.875817+00:00,hyperliquid,BTC,0.00552,404.19095999999996,0xd3943e40080322c21c65d94966d4212331302c92,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,,
,long,,73234.0,,2026-03-16T08:33:55.322308+00:00,hyperliquid,BTC,0.00503,368.36701999999997,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,,
,long,,73234.0,,2026-03-16T08:33:55.333886+00:00,hyperliquid,BTC,0.00503,368.36701999999997,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,,
BTC,LONG,364.35,72869.1,0.005,1773650048944,bybit,,,,,,,,,
,long,,73207.0,,2026-03-16T08:37:54.453078+00:00,hyperliquid,BTC,0.00493,360.91051000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,,,,
,long,,73207.0,,2026-03-16T08:37:54.643508+00:00,hyperliquid,BTC,0.00493,360.91051000000004,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,,,,
BTC,LONG,354.26,73194.0,0.00484,1773650063827,hyperliquid,,,,,,hyperliquid,,,
,long,,73267.0,,2026-03-16T08:36:55.735050+00:00,hyperliquid,BTC,0.00445,326.03815,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb3a38662575bdf1541013ce987934dba919851ea,,,,
,long,,73267.0,,2026-03-16T08:36:56.272314+00:00,hyperliquid,BTC,0.00445,326.03815,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xb3a38662575bdf1541013ce987934dba919851ea,,,,
,long,,73300.0,,2026-03-16T08:33:24.381302+00:00,hyperliquid,BTC,0.00429,314.45700000000005,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf5d889840ff183c72b0b57aac895303eee76f226,,,,
,long,,73300.0,,2026-03-16T08:33:24.389023+00:00,hyperliquid,BTC,0.00429,314.45700000000005,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf5d889840ff183c72b0b57aac895303eee76f226,,,,
,long,,73263.0,,2026-03-16T08:36:24.371779+00:00,hyperliquid,BTC,0.00415,304.04145,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,,,,
,long,,73263.0,,2026-03-16T08:36:24.394599+00:00,hyperliquid,BTC,0.00415,304.04145,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,,,,
,long,,73240.0,,2026-03-16T08:32:24.439154+00:00,hyperliquid,BTC,0.00415,303.946,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,,
,long,,73240.0,,2026-03-16T08:32:24.443555+00:00,hyperliquid,BTC,0.00415,303.946,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,,
,long,,73325.0,,2026-03-16T08:29:55.277201+00:00,hyperliquid,BTC,0.0041,300.63250000000005,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x162cc7c861ebd0c06b3d72319201150482518185,,,,
,long,,73325.0,,2026-03-16T08:29:55.286567+00:00,hyperliquid,BTC,0.0041,300.63250000000005,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x162cc7c861ebd0c06b3d72319201150482518185,,,,
,long,,73323.0,,2026-03-16T08:30:24.308006+00:00,hyperliquid,BTC,0.00404,296.22492,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x4d969e59b312970cc07af266938a4433ccae0b4c,,,,
,long,,73323.0,,2026-03-16T08:30:24.321279+00:00,hyperliquid,BTC,0.00404,296.22492,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x4d969e59b312970cc07af266938a4433ccae0b4c,,,,
,long,,73205.0,,2026-03-16T08:34:54.365299+00:00,hyperliquid,BTC,0.00404,295.7482,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,,
,long,,73205.0,,2026-03-16T08:34:54.376075+00:00,hyperliquid,BTC,0.00404,295.7482,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,,
,long,,73293.0,,2026-03-16T08:33:37.259836+00:00,hyperliquid,BTC,0.00392,287.30856,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xe29d84a6f37858d7f8017be454ee35726511e525,,,,
,long,,73293.0,,2026-03-16T08:33:38.289079+00:00,hyperliquid,BTC,0.00392,287.30856,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xe29d84a6f37858d7f8017be454ee35726511e525,,,,
,long,,73251.0,,2026-03-16T08:38:35.422661+00:00,hyperliquid,BTC,0.00392,287.14392,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x162cc7c861ebd0c06b3d72319201150482518185,,,,
,long,,73251.0,,2026-03-16T08:38:35.443180+00:00,hyperliquid,BTC,0.00392,287.14392,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x162cc7c861ebd0c06b3d72319201150482518185,,,,
,long,,73242.0,,2026-03-16T08:31:05.768113+00:00,hyperliquid,BTC,0.00392,287.10864,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x2d46792b530edc6951935dd7c8c79141dbcf1d43,,,,
,long,,73242.0,,2026-03-16T08:31:08.747625+00:00,hyperliquid,BTC,0.00392,287.10864,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x2d46792b530edc6951935dd7c8c79141dbcf1d43,,,,
,long,,73334.0,,2026-03-16T08:29:05.900515+00:00,hyperliquid,BTC,0.00391,286.73594,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,,,,
,long,,73334.0,,2026-03-16T08:29:35.947163+00:00,hyperliquid,BTC,0.00391,286.73594,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xb668858ff53322d5511651a2cd92391eb5d60ee3,,,,
,long,,73334.0,,2026-03-16T08:29:35.971648+00:00,hyperliquid,BTC,0.00391,286.73594,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xb668858ff53322d5511651a2cd92391eb5d60ee3,,,,
,long,,73320.0,,2026-03-16T08:33:06.753007+00:00,hyperliquid,BTC,0.00391,286.68120000000005,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,,
,long,,73320.0,,2026-03-16T08:33:06.763465+00:00,hyperliquid,BTC,0.00391,286.68120000000005,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,,
,long,,73315.0,,2026-03-16T08:30:35.412856+00:00,hyperliquid,BTC,0.00391,286.66165,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,,,,
,long,,73315.0,,2026-03-16T08:30:36.666922+00:00,hyperliquid,BTC,0.00391,286.66165,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xfcf104006bfff47695c1dc21dad3e9de1e72098e,,,,
,long,,73313.0,,2026-03-16T08:30:05.341360+00:00,hyperliquid,BTC,0.00391,286.65383,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,,,,
,long,,73313.0,,2026-03-16T08:30:05.490649+00:00,hyperliquid,BTC,0.00391,286.65383,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,,,,
,long,,73277.0,,2026-03-16T08:32:35.649563+00:00,hyperliquid,BTC,0.00391,286.51307,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,,,,
,long,,73277.0,,2026-03-16T08:32:38.689322+00:00,hyperliquid,BTC,0.00391,286.51307,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,,,,
,long,,73274.0,,2026-03-16T08:31:35.356805+00:00,hyperliquid,BTC,0.00391,286.50134,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,,
,long,,73274.0,,2026-03-16T08:31:35.493264+00:00,hyperliquid,BTC,0.00391,286.50134,0x0c684f333a7e120bce61383da670bbb0157e82d0,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,,
,long,,73265.0,,2026-03-16T08:32:05.395471+00:00,hyperliquid,BTC,0.00391,286.46615,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,,,,
