timestamp,coin,side,size,price,value_usd,address,pnl,_exchange,exchange,symbol,value,quantity,order_type,avg_price,order_status
2026-03-15T23:06:13.112000,BTC,short,7.8056,73106.0,570636.19,0x976afbd0...,-12115.07,hyperliquid,,,,,,,
1773615973112,,SHORT,,73106.0,,,,hyperliquid,hyperliquid,BTC,570636.19,7.8056,,,
2026-03-15T23:06:13.112000,BTC,short,1.02566,73106.0,74981.9,0x976afbd0...,-1591.93,hyperliquid,,,,,,,
1773615973112,,SHORT,,73106.0,,,,hyperliquid,hyperliquid,BTC,74981.9,1.02566,,,
1773615973112,,SHORT,,73100.0,,,,hyperliquid,hyperliquid,BTC,43289.09,0.59219,,,
2026-03-15T23:06:13.112000,BTC,short,0.43709,73103.0,31952.59,0x976afbd0...,-677.1,hyperliquid,,,,,,,
1773615973112,,SHORT,,73103.0,,,,hyperliquid,hyperliquid,BTC,31952.59,0.43709,,,
1773615973112,,SHORT,,73100.0,,,,hyperliquid,hyperliquid,BTC,31001.71,0.4241,,,
1773615973112,,SHORT,,73100.0,,,,hyperliquid,hyperliquid,BTC,26960.74,0.36882,,,
1773615973112,,SHORT,,73100.0,,,,hyperliquid,hyperliquid,BTC,25905.91,0.35439,,,
2026-03-15T23:06:13.112000,BTC,short,0.33012,73105.0,24133.42,0x976afbd0...,-512.05,hyperliquid,,,,,,,
1773615973112,,SHORT,,73105.0,,,,hyperliquid,hyperliquid,BTC,24133.42,0.33012,,,
2026-03-15T23:06:13.112000,BTC,short,0.32306,73102.0,23616.33,0x976afbd0...,-500.13,hyperliquid,,,,,,,
1773615973112,,SHORT,,73102.0,,,,hyperliquid,hyperliquid,BTC,23616.33,0.32306,,,
1773615883720,,SHORT,,73227.0,,,,binance,binance,BTC,21968.1,0.3,,,
2026-03-15T23:06:13.112000,BTC,short,0.27387,73106.0,20021.54,0x976afbd0...,-425.07,hyperliquid,,,,,,,
1773615973112,,SHORT,,73106.0,,,,hyperliquid,hyperliquid,BTC,20021.54,0.27387,,,
