timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange,symbol,value,quantity,order_type,avg_price,order_status
2026-03-16T04:18:17.371144+00:00,BTC,long,0.03279,73777.0,2419.14783,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xd18820ff81eda9e80c5437e7f31ae1ffc09707ee,hyperliquid,,,,,,
2026-03-16T04:18:17.380069+00:00,BTC,long,0.03279,73777.0,2419.14783,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xd18820ff81eda9e80c5437e7f31ae1ffc09707ee,hyperliquid,,,,,,
2026-03-16T04:17:47.888520+00:00,BTC,long,0.03279,73776.0,2419.11504,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,hyperliquid,,,,,,
2026-03-16T04:17:47.897817+00:00,BTC,long,0.03279,73776.0,2419.11504,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,hyperliquid,,,,,,
2026-03-16T04:16:47.400638+00:00,BTC,long,0.03279,73765.0,2418.75435,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid,,,,,,
2026-03-16T04:16:48.219061+00:00,BTC,long,0.03279,73765.0,2418.75435,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid,,,,,,
2026-03-16T04:16:17.675192+00:00,BTC,long,0.03279,73733.0,2417.70507,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,hyperliquid,,,,,,
2026-03-16T04:16:18.745550+00:00,BTC,long,0.03279,73733.0,2417.70507,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xd13d96f7b6bb6dd3ad865e23f1265e5885f1069c,hyperliquid,,,,,,
2026-03-16T04:15:48.774584+00:00,BTC,long,0.03278,73752.0,2417.5905599999996,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid,,,,,,
2026-03-16T04:15:48.787992+00:00,BTC,long,0.03278,73752.0,2417.5905599999996,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid,,,,,,
2026-03-16T04:17:17.379681+00:00,BTC,long,0.03278,73746.0,2417.3938799999996,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,,,,
2026-03-16T04:17:17.388422+00:00,BTC,long,0.03278,73746.0,2417.3938799999996,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,,,,
2026-03-16T04:09:48.674979+00:00,BTC,long,0.03279,73680.0,2415.9672,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xd071d6d6ea52f5aa34b79e47f908ee48c8215837,hyperliquid,,,,,,
2026-03-16T04:09:48.689611+00:00,BTC,long,0.03279,73680.0,2415.9672,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xd071d6d6ea52f5aa34b79e47f908ee48c8215837,hyperliquid,,,,,,
2026-03-16T04:14:47.445138+00:00,BTC,long,0.03279,73649.0,2414.95071,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,,,,
2026-03-16T04:14:51.313305+00:00,BTC,long,0.03279,73649.0,2414.95071,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,,,,
2026-03-16T04:14:17.418517+00:00,BTC,long,0.03278,73648.0,2414.18144,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid,,,,,,
2026-03-16T04:14:17.427388+00:00,BTC,long,0.03278,73648.0,2414.18144,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid,,,,,,
2026-03-16T04:13:47.408859+00:00,BTC,long,0.03279,73622.0,2414.06538,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,,,,
2026-03-16T04:13:48.559165+00:00,BTC,long,0.03279,73622.0,2414.06538,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,,,,
2026-03-16T04:13:17.607158+00:00,BTC,long,0.03279,73608.0,2413.60632,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,hyperliquid,,,,,,
2026-03-16T04:13:17.966335+00:00,BTC,long,0.03279,73608.0,2413.60632,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x6a072733f7249e6b794cae88c6d3cc7eb756a93c,hyperliquid,,,,,,
2026-03-16T04:12:47.545509+00:00,BTC,long,0.03279,73601.0,2413.37679,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,,,,
2026-03-16T04:12:47.588552+00:00,BTC,long,0.03279,73601.0,2413.37679,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,hyperliquid,,,,,,
2026-03-16T04:11:17.483185+00:00,BTC,long,0.03279,73593.0,2413.11447,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid,,,,,,
2026-03-16T04:11:18.533956+00:00,BTC,long,0.03279,73593.0,2413.11447,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid,,,,,,
2026-03-16T04:11:47.385449+00:00,BTC,long,0.03279,73576.0,2412.55704,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,,,,
2026-03-16T04:11:47.398577+00:00,BTC,long,0.03279,73576.0,2412.55704,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,,,,
2026-03-16T04:12:17.435032+00:00,BTC,long,0.03278,73585.0,2412.1162999999997,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x8b166bc280e17585277de6b97f761cfedde4eea7,hyperliquid,,,,,,
2026-03-16T04:12:17.436396+00:00,BTC,long,0.03278,73585.0,2412.1162999999997,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x8b166bc280e17585277de6b97f761cfedde4eea7,hyperliquid,,,,,,
2026-03-16T04:10:48.041194+00:00,BTC,long,0.03278,73576.0,2411.8212799999997,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,hyperliquid,,,,,,
2026-03-16T04:10:48.669473+00:00,BTC,long,0.03278,73576.0,2411.8212799999997,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x3ac9b030594c1ef23a3e8fed9f62356b7bf98bf6,hyperliquid,,,,,,
2026-03-16T04:18:49.305358+00:00,BTC,long,0.0315,73769.0,2323.7235,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x023a3d058020fb76cca98f01b3c48c8938a22355,hyperliquid,,,,,,
2026-03-16T04:18:49.316482+00:00,BTC,long,0.0315,73769.0,2323.7235,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0x023a3d058020fb76cca98f01b3c48c8938a22355,hyperliquid,,,,,,
2026-03-16T04:15:19.269783+00:00,BTC,long,0.0311,73699.0,2292.0389,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad,hyperliquid,,,,,,
2026-03-16T04:15:20.282208+00:00,BTC,long,0.0311,73699.0,2292.0389,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad,hyperliquid,,,,,,
2026-03-16T04:19:17.355771+00:00,BTC,long,0.0252,73778.0,1859.2056,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,hyperliquid,,,,,,
2026-03-16T04:19:17.367230+00:00,BTC,long,0.0252,73778.0,1859.2056,0x4fe2e743da6e8d1aa0c9ed5489d8c2c9b5f96c87,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,hyperliquid,,,,,,
2026-03-16T04:18:23.337217+00:00,BTC,long,0.02003,73777.0,1477.7533099999998,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x023a3d058020fb76cca98f01b3c48c8938a22355,hyperliquid,,,,,,
2026-03-16T04:18:23.341737+00:00,BTC,long,0.02003,73777.0,1477.7533099999998,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x023a3d058020fb76cca98f01b3c48c8938a22355,hyperliquid,,,,,,
2026-03-16T04:18:53.678431+00:00,BTC,long,0.02002,73778.0,1477.03556,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xe0eb9aae5a67d2452a98bcdad31d9c5c8189c926,hyperliquid,,,,,,
2026-03-16T04:18:53.699298+00:00,BTC,long,0.02002,73778.0,1477.03556,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xe0eb9aae5a67d2452a98bcdad31d9c5c8189c926,hyperliquid,,,,,,
2026-03-16T04:17:54.622546+00:00,BTC,long,0.02002,73776.0,1476.99552,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,,,,
2026-03-16T04:17:54.732931+00:00,BTC,long,0.02002,73776.0,1476.99552,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,,,,
2026-03-16T04:16:53.985739+00:00,BTC,long,0.02002,73765.0,1476.7753,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid,,,,,,
2026-03-16T04:16:54.014977+00:00,BTC,long,0.02002,73765.0,1476.7753,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0xb668858ff53322d5511651a2cd92391eb5d60ee3,hyperliquid,,,,,,
2026-03-16T04:15:53.385550+00:00,BTC,long,0.02002,73761.0,1476.69522,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x9266865bb6afb4c4f618544dd3b8c970f17aa664,hyperliquid,,,,,,
2026-03-16T04:15:53.394190+00:00,BTC,long,0.02002,73761.0,1476.69522,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x9266865bb6afb4c4f618544dd3b8c970f17aa664,hyperliquid,,,,,,
2026-03-16T04:16:23.341555+00:00,BTC,long,0.02002,73750.0,1476.475,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,,,,
2026-03-16T04:16:23.349067+00:00,BTC,long,0.02002,73750.0,1476.475,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,hyperliquid,,,,,,
2026-03-16T04:17:23.789282+00:00,BTC,long,0.02002,73728.0,1476.03456,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,hyperliquid,,,,,,
2026-03-16T04:17:23.818030+00:00,BTC,long,0.02002,73728.0,1476.03456,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,hyperliquid,,,,,,
