exchange,symbol,side,value,price,quantity,timestamp,_exchange,order_type,avg_price,order_status
binance,BTC,LONG,1517.28,72251.3,0.021,1773622755465,binance,,,
,BTC,LONG,1517.2773000000002,72251.3,0.021,1773622755465,binance,LIMIT,72517.3,FILLED
