symbol,side,value,price,quantity,timestamp,order_type,avg_price,order_status,_exchange
BTC,LONG,730.63,73063.0,0.01,1773649010895,LIMIT,73354.7,FILLED,binance
BTC,LONG,80.82,73470.6,0.11,1773649165623,,,,okx
