symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,address,pnl,exchange,order_type,avg_price,order_status
BTC,SHORT,187095.25,74838.1,2.5,1773668510444,bybit,,,,,,,,,
,short,,74471.0,,2026-03-16T13:41:52.603000,hyperliquid,BTC,0.65788,48992.98,0xcbd909bc...,-596.89,,,,
BTC,SHORT,48992.98,74471.0,0.65788,1773668512603,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,40863.13,74840.9,0.546,1773668510444,bybit,,,,,,,,,
,short,,74444.0,,2026-03-16T13:41:49.668000,hyperliquid,BTC,0.54362,40469.25,0xfa07c80e...,-469.69,,,,
BTC,SHORT,40469.25,74444.0,0.54362,1773668509668,hyperliquid,,,,,,hyperliquid,,,
,short,,74444.0,,2026-03-16T13:41:49.668000,hyperliquid,BTC,0.472,35137.57,0x7931ea6e...,-3513.57,,,,
BTC,SHORT,35137.57,74444.0,0.472,1773668509668,hyperliquid,,,,,,hyperliquid,,,
,short,,74470.0,,2026-03-16T13:41:52.603000,hyperliquid,BTC,0.45928,34202.58,0x72e23fd5...,-383.04,,,,
BTC,SHORT,34202.58,74470.0,0.45928,1773668512603,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,31583.83,74843.2,0.422,1773668510944,bybit,,,,,,,,,
,short,,74399.0,,2026-03-16T13:40:40.466000,hyperliquid,BTC,0.385,28643.62,0xd196843f...,-1000.31,,,,
,short,,74399.0,,2026-03-16T13:40:40.466000,hyperliquid,BTC,0.385,28643.62,0xd196843f...,-1000.31,,,,
,short,,74399.0,,2026-03-16T13:40:40.466000,hyperliquid,BTC,0.35,26039.65,0xd196843f...,-909.37,,,,
,short,,74399.0,,2026-03-16T13:40:40.466000,hyperliquid,BTC,0.35,26039.65,0xd196843f...,-909.37,,,,
,short,,74470.0,,2026-03-16T13:41:52.603000,hyperliquid,BTC,0.2,14894.0,0x31b905df...,-631.0,,,,
BTC,SHORT,14894.0,74470.0,0.2,1773668512603,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,13691.35,74816.1,0.183,1773668510444,bybit,,,,,,,,,
,short,,74470.0,,2026-03-16T13:41:52.603000,hyperliquid,BTC,0.16219,12078.29,0x5c4e19c9...,-139.97,,,,
